,bw,loglambda,contam_data,IFsupnorm
93,7.0,-12.0,374.0,75.00066424375824
94,7.0,-12.0,378.0,82.9371052373729
95,7.0,-12.0,382.0,85.961435742836
96,7.0,-12.0,386.0,54.007168394639734
97,7.0,-12.0,390.0,81.57408603977991
98,7.0,-12.0,394.0,79.02028452021304
99,7.0,-12.0,398.0,77.04286971981513
100,7.0,-12.0,402.0,57.24030107772766
101,7.0,-12.0,406.0,68.59314550649962
0,9.0,-8.0,2.0,78.9100098466867
1,9.0,-8.0,6.0,93.49725705256941
2,9.0,-8.0,10.0,92.95844926146846
3,9.0,-8.0,14.0,91.73749348413878
4,9.0,-8.0,18.0,86.25803925870602
5,9.0,-8.0,22.0,72.6449432481636
6,9.0,-8.0,26.0,75.19079232910998
7,9.0,-8.0,30.0,68.73039981018707
8,9.0,-8.0,34.0,46.04350021097492
9,9.0,-8.0,38.0,45.009573925215754
10,9.0,-8.0,42.0,33.0101349591676
11,9.0,-8.0,46.0,8.960320733328775
12,9.0,-8.0,50.0,21.902480212337128
13,9.0,-8.0,54.0,4.293622793301266
14,9.0,-8.0,58.0,27.838991832419556
15,9.0,-8.0,62.0,5.173224490459882
16,9.0,-8.0,66.0,11.805706495861962
17,9.0,-8.0,70.0,23.95075595655034
18,9.0,-8.0,74.0,6.3536694942368355
19,9.0,-8.0,78.0,16.913614785685006
20,9.0,-8.0,82.0,9.711931097721743
21,9.0,-8.0,86.0,8.26255185581639
22,9.0,-8.0,90.0,19.204956287148843
23,9.0,-8.0,94.0,6.7780830421722005
24,9.0,-8.0,98.0,14.610727154709435
25,9.0,-8.0,102.0,30.882432373486512
26,9.0,-8.0,106.0,43.64177298062848
27,9.0,-8.0,110.0,46.8407764914293
28,9.0,-8.0,114.0,57.31260851357791
29,9.0,-8.0,118.0,64.4413428104451
30,9.0,-8.0,122.0,80.12332567458826
31,9.0,-8.0,126.0,76.85561817798248
32,9.0,-8.0,130.0,88.44223092422416
33,9.0,-8.0,134.0,105.24216069174716
34,9.0,-8.0,138.0,89.65183082927949
35,9.0,-8.0,142.0,80.59410138315597
36,9.0,-8.0,146.0,102.82874313572259
37,9.0,-8.0,150.0,95.1157976991528
38,9.0,-8.0,154.0,98.17470956705614
39,9.0,-8.0,158.0,119.0196196615509
40,9.0,-8.0,162.0,96.22941504846908
41,9.0,-8.0,166.0,112.51044141798091
42,9.0,-8.0,170.0,105.93363399093319
43,9.0,-8.0,174.0,94.93793350734205
44,9.0,-8.0,178.0,115.29940515393734
45,9.0,-8.0,182.0,106.12483183360514
46,9.0,-8.0,186.0,106.94002202506788
47,9.0,-8.0,190.0,112.88089274714923
48,9.0,-8.0,194.0,112.87364202053955
49,9.0,-8.0,198.0,95.92381790025432
50,9.0,-8.0,202.0,100.30366564779362
51,9.0,-8.0,206.0,107.70199730204095
52,9.0,-8.0,210.0,97.72000154951726
53,9.0,-8.0,214.0,122.77697406200991
54,9.0,-8.0,218.0,107.31977767352207
55,9.0,-8.0,222.0,114.86612932802633
56,9.0,-8.0,226.0,119.8213569714322
57,9.0,-8.0,230.0,125.00199312474263
58,9.0,-8.0,234.0,109.16821775542695
59,9.0,-8.0,238.0,113.47618947388347
60,9.0,-8.0,242.0,101.98630460963366
61,9.0,-8.0,246.0,116.93623059121458
62,9.0,-8.0,250.0,142.19057380613341
63,9.0,-8.0,254.0,112.07698920674986
64,9.0,-8.0,258.0,90.22299270144902
65,9.0,-8.0,262.0,128.63347766388847
66,9.0,-8.0,266.0,95.93708250140224
67,9.0,-8.0,270.0,103.67487542727424
68,9.0,-8.0,274.0,128.88934513143332
69,9.0,-8.0,278.0,100.32596127653686
70,9.0,-8.0,282.0,119.79100129079313
71,9.0,-8.0,286.0,113.66744998956555
72,9.0,-8.0,290.0,133.2656637611677
73,9.0,-8.0,294.0,125.39426369600154
74,9.0,-8.0,298.0,112.18972294016676
75,9.0,-8.0,302.0,115.77367211418104
76,9.0,-8.0,306.0,122.90774495289618
77,9.0,-8.0,310.0,102.3863602352294
78,9.0,-8.0,314.0,92.33791971291943
79,9.0,-8.0,318.0,90.81907339377928
80,9.0,-8.0,322.0,103.06557642787544
81,9.0,-8.0,326.0,103.32603227474237
82,9.0,-8.0,330.0,127.72195235960287
83,9.0,-8.0,334.0,112.82348498803046
84,9.0,-8.0,338.0,102.70651086281563
85,9.0,-8.0,342.0,101.77294845218314
86,9.0,-8.0,346.0,112.50507287636361
87,9.0,-8.0,350.0,116.85378822039208
88,9.0,-8.0,354.0,104.24883342516517
89,9.0,-8.0,358.0,116.56076320305608
90,9.0,-8.0,362.0,130.19740013070472
91,9.0,-8.0,366.0,108.13744888780401
92,9.0,-8.0,370.0,101.07994400919402
93,9.0,-8.0,374.0,110.01911974499005
94,9.0,-8.0,378.0,96.15106841105627
95,9.0,-8.0,382.0,123.3539279532576
96,9.0,-8.0,386.0,97.5082582807582
97,9.0,-8.0,390.0,118.7734159338403
98,9.0,-8.0,394.0,116.82484580861755
99,9.0,-8.0,398.0,132.6678663573003
100,9.0,-8.0,402.0,100.51395556227355
101,9.0,-8.0,406.0,85.67595971068363
0,9.0,-10.0,2.0,121.81995851244831
1,9.0,-10.0,6.0,117.7767249421645
2,9.0,-10.0,10.0,137.3522518493038
3,9.0,-10.0,14.0,142.54104212621667
4,9.0,-10.0,18.0,107.07664190229593
5,9.0,-10.0,22.0,99.75420897980369
6,9.0,-10.0,26.0,89.28477093088823
7,9.0,-10.0,30.0,79.16834501619813
8,9.0,-10.0,34.0,64.87924091248307
9,9.0,-10.0,38.0,53.67119801997586
10,9.0,-10.0,42.0,33.52272669922953
11,9.0,-10.0,46.0,11.671263437129442
12,9.0,-10.0,50.0,14.314658819948056
13,9.0,-10.0,54.0,5.8014256342855175
14,9.0,-10.0,58.0,6.662997183622632
15,9.0,-10.0,62.0,24.445856656844168
16,9.0,-10.0,66.0,18.443376030018094
17,9.0,-10.0,70.0,15.884653369583306
18,9.0,-10.0,74.0,13.916528885900536
19,9.0,-10.0,78.0,9.481513520396767
20,9.0,-10.0,82.0,10.707049593819761
21,9.0,-10.0,86.0,32.16868715382902
22,9.0,-10.0,90.0,34.79481748791742
23,9.0,-10.0,94.0,15.252252404017053
24,9.0,-10.0,98.0,30.28813449550447
25,9.0,-10.0,102.0,39.941334587562146
26,9.0,-10.0,106.0,50.002261584617315
27,9.0,-10.0,110.0,66.54715657290193
28,9.0,-10.0,114.0,76.03641322671338
29,9.0,-10.0,118.0,91.56100450922345
30,9.0,-10.0,122.0,79.17876484062485
31,9.0,-10.0,126.0,116.81178027298533
32,9.0,-10.0,130.0,113.38038774579985
33,9.0,-10.0,134.0,133.1332065972243
34,9.0,-10.0,138.0,116.98345329567327
35,9.0,-10.0,142.0,111.19353295066654
36,9.0,-10.0,146.0,115.68496204404495
37,9.0,-10.0,150.0,138.2477656176531
38,9.0,-10.0,154.0,143.99411364158877
39,9.0,-10.0,158.0,121.1947030317714
40,9.0,-10.0,162.0,114.12329300458373
41,9.0,-10.0,166.0,134.84103858305434
42,9.0,-10.0,170.0,145.88777918114712
43,9.0,-10.0,174.0,129.23007508945759
44,9.0,-10.0,178.0,130.18253688635218
45,9.0,-10.0,182.0,182.21507708587018
46,9.0,-10.0,186.0,160.8025733637755
47,9.0,-10.0,190.0,181.63990472311596
48,9.0,-10.0,194.0,156.42488269911877
49,9.0,-10.0,198.0,121.82134275104545
50,9.0,-10.0,202.0,157.8469902025789
51,9.0,-10.0,206.0,144.7187505166199
52,9.0,-10.0,210.0,156.74093086683732
53,9.0,-10.0,214.0,127.26878724699036
54,9.0,-10.0,218.0,150.23595210086597
55,9.0,-10.0,222.0,153.0007804021929
56,9.0,-10.0,226.0,134.94517832176803
57,9.0,-10.0,230.0,116.27004000911887
58,9.0,-10.0,234.0,128.06392397017996
59,9.0,-10.0,238.0,137.674888917106
60,9.0,-10.0,242.0,136.42055816849657
61,9.0,-10.0,246.0,145.7759673535144
62,9.0,-10.0,250.0,151.5196639850258
63,9.0,-10.0,254.0,166.0066926815691
64,9.0,-10.0,258.0,137.78937947093448
65,9.0,-10.0,262.0,118.60563089630611
66,9.0,-10.0,266.0,127.51011079087324
67,9.0,-10.0,270.0,126.58128579343987
68,9.0,-10.0,274.0,127.71177287593657
69,9.0,-10.0,278.0,135.57590626164816
70,9.0,-10.0,282.0,126.5759796526865
71,9.0,-10.0,286.0,145.92993408131574
72,9.0,-10.0,290.0,147.06551131054547
73,9.0,-10.0,294.0,139.77747795059443
74,9.0,-10.0,298.0,145.46468872924848
75,9.0,-10.0,302.0,126.75915503005433
76,9.0,-10.0,306.0,154.32614563671848
77,9.0,-10.0,310.0,152.23712145128158
78,9.0,-10.0,314.0,149.5793028357585
79,9.0,-10.0,318.0,137.20493798524424
80,9.0,-10.0,322.0,126.34547497092971
81,9.0,-10.0,326.0,152.47688948074648
82,9.0,-10.0,330.0,125.94596897154766
83,9.0,-10.0,334.0,158.8167514464777
84,9.0,-10.0,338.0,191.45659238836052
85,9.0,-10.0,342.0,167.0599587392652
86,9.0,-10.0,346.0,134.21571969643563
87,9.0,-10.0,350.0,162.97713137839062
88,9.0,-10.0,354.0,155.4387653601555
89,9.0,-10.0,358.0,129.36351467055349
90,9.0,-10.0,362.0,138.70491186218996
91,9.0,-10.0,366.0,137.73628802155633
92,9.0,-10.0,370.0,133.6237078847745
93,9.0,-10.0,374.0,151.50107754931685
94,9.0,-10.0,378.0,145.21608133210682
95,9.0,-10.0,382.0,185.5450454156927
96,9.0,-10.0,386.0,99.4444498124405
97,9.0,-10.0,390.0,141.31956508019783
98,9.0,-10.0,394.0,143.99318205343633
99,9.0,-10.0,398.0,220.4926151720108
100,9.0,-10.0,402.0,143.98186211395173
101,9.0,-10.0,406.0,102.01869089883566
0,9.0,-12.0,2.0,122.0750732684395
1,9.0,-12.0,6.0,118.01909649923195
2,9.0,-12.0,10.0,137.65357117402817
3,9.0,-12.0,14.0,142.83979521177108
4,9.0,-12.0,18.0,107.27926418293454
5,9.0,-12.0,22.0,99.92702615972237
6,9.0,-12.0,26.0,89.42661834237958
7,9.0,-12.0,30.0,79.29109774775627
8,9.0,-12.0,34.0,64.98109523285291
9,9.0,-12.0,38.0,53.75621465075918
10,9.0,-12.0,42.0,33.57711619360714
11,9.0,-12.0,46.0,11.681711323342242
12,9.0,-12.0,50.0,14.34370678116787
13,9.0,-12.0,54.0,14.495994792744348
14,9.0,-12.0,58.0,6.542265220139298
15,9.0,-12.0,62.0,24.488053100301947
16,9.0,-12.0,66.0,18.462729024114356
17,9.0,-12.0,70.0,15.928145915247576
18,9.0,-12.0,74.0,13.980932492606145
19,9.0,-12.0,78.0,9.535313273514955
20,9.0,-12.0,82.0,10.78505978865094
21,9.0,-12.0,86.0,32.23356365527872
22,9.0,-12.0,90.0,34.88656286489954
23,9.0,-12.0,94.0,15.273980420367138
24,9.0,-12.0,98.0,30.376969002208163
25,9.0,-12.0,102.0,39.995631606338364
26,9.0,-12.0,106.0,50.11103211592997
27,9.0,-12.0,110.0,66.68893542384073
28,9.0,-12.0,114.0,76.19532804962432
29,9.0,-12.0,118.0,91.75952064214255
30,9.0,-12.0,122.0,79.34697029713953
31,9.0,-12.0,126.0,117.0401235206665
32,9.0,-12.0,130.0,113.60635025353412
33,9.0,-12.0,134.0,133.41856114339774
34,9.0,-12.0,138.0,117.23731271073719
35,9.0,-12.0,142.0,111.41263210541332
36,9.0,-12.0,146.0,115.9299394744625
37,9.0,-12.0,150.0,138.57372361908432
38,9.0,-12.0,154.0,144.3566325324534
39,9.0,-12.0,158.0,121.44105689097404
40,9.0,-12.0,162.0,114.36174817254447
41,9.0,-12.0,166.0,135.1260617024763
42,9.0,-12.0,170.0,146.24286172549787
43,9.0,-12.0,174.0,129.5107667328131
44,9.0,-12.0,178.0,130.47689584196354
45,9.0,-12.0,182.0,182.80499407494557
46,9.0,-12.0,186.0,161.22044635622916
47,9.0,-12.0,190.0,182.18553050392683
48,9.0,-12.0,194.0,156.83368283767823
49,9.0,-12.0,198.0,122.07608255180165
50,9.0,-12.0,202.0,158.253359618511
51,9.0,-12.0,206.0,145.0589685362238
52,9.0,-12.0,210.0,157.17222882208864
53,9.0,-12.0,214.0,127.55717282494064
54,9.0,-12.0,218.0,150.6236489568598
55,9.0,-12.0,222.0,153.3865731133085
56,9.0,-12.0,226.0,135.26831689178456
57,9.0,-12.0,230.0,116.51113885562063
58,9.0,-12.0,234.0,128.3513605323317
59,9.0,-12.0,238.0,137.98487615075516
60,9.0,-12.0,242.0,136.7365768996657
61,9.0,-12.0,246.0,146.1078577122912
62,9.0,-12.0,250.0,151.90926144910483
63,9.0,-12.0,254.0,166.4690926022835
64,9.0,-12.0,258.0,138.1154148872246
65,9.0,-12.0,262.0,118.86779079519415
66,9.0,-12.0,266.0,127.81216214650385
67,9.0,-12.0,270.0,126.84640317993212
68,9.0,-12.0,274.0,127.97171548391992
69,9.0,-12.0,278.0,135.9081614056766
70,9.0,-12.0,282.0,126.85072779084577
71,9.0,-12.0,286.0,146.30181489932176
72,9.0,-12.0,290.0,147.44313102259989
73,9.0,-12.0,294.0,140.10153828956499
74,9.0,-12.0,298.0,145.7996273851592
75,9.0,-12.0,302.0,127.05195591707432
76,9.0,-12.0,306.0,154.73084792601594
77,9.0,-12.0,310.0,152.65900945890394
78,9.0,-12.0,314.0,149.94058706070555
79,9.0,-12.0,318.0,137.5189618097016
80,9.0,-12.0,322.0,126.61863223104031
81,9.0,-12.0,326.0,152.82960019399442
82,9.0,-12.0,330.0,126.22427584595728
83,9.0,-12.0,334.0,159.25833659819966
84,9.0,-12.0,338.0,192.07947881984893
85,9.0,-12.0,342.0,167.50927803361785
86,9.0,-12.0,346.0,134.55795456599023
87,9.0,-12.0,350.0,163.4122450451547
88,9.0,-12.0,354.0,160.89241288110344
89,9.0,-12.0,358.0,129.63721601837491
90,9.0,-12.0,362.0,139.0200332058922
91,9.0,-12.0,366.0,138.0967888009834
92,9.0,-12.0,370.0,133.9433481585251
93,9.0,-12.0,374.0,151.85734136344746
94,9.0,-12.0,378.0,145.55423720448024
95,9.0,-12.0,382.0,186.11921346333648
96,9.0,-12.0,386.0,99.63751345809696
97,9.0,-12.0,390.0,141.67081004692602
98,9.0,-12.0,394.0,144.34332432853142
99,9.0,-12.0,398.0,221.33013484301037
100,9.0,-12.0,402.0,144.33507670673552
101,9.0,-12.0,406.0,102.21799840113204
