,bw,loglambda,contam_data,IFsupnorm
75,7.0,-10.0,302.0,670.6545229162585
76,7.0,-10.0,306.0,672.086982234088
77,7.0,-10.0,310.0,673.5805543667261
78,7.0,-10.0,314.0,674.9432232222574
79,7.0,-10.0,318.0,676.3422199185243
80,7.0,-10.0,322.0,677.693110306965
81,7.0,-10.0,326.0,678.9457650646647
82,7.0,-10.0,330.0,680.289948951085
83,7.0,-10.0,334.0,681.5122622128023
84,7.0,-10.0,338.0,682.7389715913234
85,7.0,-10.0,342.0,683.962531278226
86,7.0,-10.0,346.0,685.0685303705361
87,7.0,-10.0,350.0,686.2737481960756
88,7.0,-10.0,354.0,687.3879408120231
89,7.0,-10.0,358.0,688.4499673898148
90,7.0,-10.0,362.0,689.5757881597575
91,7.0,-10.0,366.0,690.590482732567
92,7.0,-10.0,370.0,691.6355213659741
93,7.0,-10.0,374.0,692.6674872231864
94,7.0,-10.0,378.0,693.591375844349
95,7.0,-10.0,382.0,694.6223046311317
96,7.0,-10.0,386.0,695.5684561660291
97,7.0,-10.0,390.0,696.4576812262812
98,7.0,-10.0,394.0,697.4284726291024
99,7.0,-10.0,398.0,698.295940648741
100,7.0,-10.0,402.0,699.173795049024
101,7.0,-10.0,406.0,700.0700343651189
0,7.0,-12.0,2.0,165881.40013160667
1,7.0,-12.0,6.0,52083.06530100071
2,7.0,-12.0,10.0,29382.3896162948
3,7.0,-12.0,14.0,19714.136606929776
4,7.0,-12.0,18.0,14561.134979729217
5,7.0,-12.0,22.0,12164.634343925229
6,7.0,-12.0,26.0,12339.219125756528
7,7.0,-12.0,30.0,12009.697070747283
8,7.0,-12.0,34.0,3090.8470817658795
9,7.0,-12.0,38.0,4960.154918065562
10,7.0,-12.0,42.0,397.12539861014307
11,7.0,-12.0,46.0,302.4181446820151
12,7.0,-12.0,50.0,74.02384931687322
13,7.0,-12.0,54.0,46.071193238184094
14,7.0,-12.0,58.0,29.862441053296607
15,7.0,-12.0,62.0,21.49203550683154
16,7.0,-12.0,66.0,18.56803861777223
17,7.0,-12.0,70.0,14.23641637909867
18,7.0,-12.0,74.0,13.368264539792563
19,7.0,-12.0,78.0,13.165714207730161
20,7.0,-12.0,82.0,24.165401324438562
21,7.0,-12.0,86.0,30.035307396758526
22,7.0,-12.0,90.0,42.542181244442645
23,7.0,-12.0,94.0,69.2062740448307
24,7.0,-12.0,98.0,332.4408157645564
25,7.0,-12.0,102.0,6739.156009683001
26,7.0,-12.0,106.0,4689.983292927024
27,7.0,-12.0,110.0,6513.241351036037
28,7.0,-12.0,114.0,6076.363221096947
29,7.0,-12.0,118.0,3796.942234135514
30,7.0,-12.0,122.0,3534.1475538963605
31,7.0,-12.0,126.0,3848.183655064119
32,7.0,-12.0,130.0,3972.671627838764
33,7.0,-12.0,134.0,4027.8103945246003
34,7.0,-12.0,138.0,4070.179994242196
35,7.0,-12.0,142.0,4109.833373355797
36,7.0,-12.0,146.0,4147.785957520078
37,7.0,-12.0,150.0,4184.115196514959
38,7.0,-12.0,154.0,4219.741855848724
39,7.0,-12.0,158.0,4254.019343252758
40,7.0,-12.0,162.0,4286.556318700008
41,7.0,-12.0,166.0,4318.594656793628
42,7.0,-12.0,170.0,4349.167306472168
43,7.0,-12.0,174.0,4378.401862203951
44,7.0,-12.0,178.0,4407.151669449938
45,7.0,-12.0,182.0,4434.102552774988
46,7.0,-12.0,186.0,4461.01189262027
47,7.0,-12.0,190.0,4486.260410874188
48,7.0,-12.0,194.0,4511.177187271897
49,7.0,-12.0,198.0,4534.823974999824
50,7.0,-12.0,202.0,4558.011404642848
51,7.0,-12.0,206.0,4580.139151055818
52,7.0,-12.0,210.0,4601.823764316393
53,7.0,-12.0,214.0,4622.500669415608
54,7.0,-12.0,218.0,4642.8784862939665
55,7.0,-12.0,222.0,4662.161127910736
56,7.0,-12.0,226.0,4681.402679773683
57,7.0,-12.0,230.0,4699.338296565436
58,7.0,-12.0,234.0,4717.592688874283
59,7.0,-12.0,238.0,4734.398315542343
60,7.0,-12.0,242.0,4751.619192244761
61,7.0,-12.0,246.0,4767.646684133986
62,7.0,-12.0,250.0,4783.631288263201
63,7.0,-12.0,254.0,4798.98788334765
64,7.0,-12.0,258.0,4813.7600420217195
